DATE OCC,Crm Cd Desc,AREA NAME,Status Desc,TIME OCC,quater
02/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2334,2023Q1
07/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1025,2023Q3
05/07/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q2
08/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
07/05/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q3
09/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q3
10/31/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q4
01/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,700,2023Q1
10/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2023Q4
02/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q1
11/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q4
02/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q1
12/07/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,610,2023Q4
09/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1330,2023Q3
12/16/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,830,2023Q4
07/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q3
12/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2023Q4
08/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1300,2023Q3
04/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1600,2023Q2
02/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2030,2023Q1
05/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q2
10/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2023Q4
02/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q1
03/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q1
06/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2023Q2
09/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q3
02/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2023Q1
08/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q3
05/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q2
09/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,20,2023Q3
08/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2023Q3
05/31/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q2
12/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q4
05/31/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2023Q2
02/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1030,2023Q1
07/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2300,2023Q3
08/05/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q3
01/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q1
04/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1420,2023Q2
02/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2200,2023Q1
05/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2023Q2
04/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2023Q2
10/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q4
07/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q3
12/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1130,2023Q4
03/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q1
12/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q4
07/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2023Q3
09/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1942,2023Q3
09/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q3
12/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2330,2023Q4
09/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1405,2023Q3
04/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1820,2023Q2
02/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q1
05/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q2
06/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q2
08/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2023Q3
07/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q3
03/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q1
05/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q2
09/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1040,2023Q3
07/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q3
09/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
08/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2023Q3
02/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q1
10/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,5,2023Q4
09/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
04/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,20,2023Q2
08/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2310,2023Q3
03/05/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,600,2023Q1
03/16/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2023Q1
08/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q3
01/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q1
09/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2023Q3
09/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2023Q3
06/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q2
01/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,400,2023Q1
03/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2300,2023Q1
07/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2023Q3
06/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q2
08/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,100,2023Q3
03/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2023Q1
11/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2023Q4
10/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,400,2023Q4
12/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2310,2023Q4
07/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2023Q3
05/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q2
05/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q2
08/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
05/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q2
05/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,315,2023Q2
06/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q2
01/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q1
02/02/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1735,2023Q1
05/24/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q2
12/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q4
01/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2023Q1
05/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2023Q2
11/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q4
09/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q3
07/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,940,2023Q3
01/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q1
09/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2023Q3
02/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2023Q1
12/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2023Q4
07/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1720,2023Q3
07/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
03/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2345,2023Q1
06/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1100,2023Q2
03/07/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q1
12/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q4
04/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q2
03/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,120,2023Q1
01/16/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2045,2024Q1
08/07/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2024Q3
05/10/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q2
11/11/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,730,2024Q4
10/23/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2024Q4
10/29/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q4
08/02/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2024Q3
02/14/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1500,2024Q1
12/13/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2024Q4
10/24/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1030,2024Q4
09/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2024Q3
10/12/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q4
08/12/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1710,2024Q3
10/06/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2024Q4
11/29/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1200,2024Q4
01/12/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1925,2024Q1
01/19/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2024Q1
10/10/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q4
11/28/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1900,2024Q4
08/24/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q3
12/05/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2024Q4
12/05/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1313,2024Q4
10/30/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2024Q4
07/28/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2024Q3
12/03/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q4
03/13/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q1
01/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2024Q1
05/21/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2024Q2
08/16/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2145,2024Q3
07/19/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q3
03/09/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2024Q1
02/10/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2100,2024Q1
03/26/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q1
01/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,120,2024Q1
01/14/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2024Q1
06/08/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q2
05/19/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,730,2024Q2
11/25/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,215,2024Q4
08/13/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q3
09/30/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q3
03/25/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q1
03/16/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2024Q1
11/25/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2024Q4
06/19/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,243,2024Q2
05/27/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1315,2024Q2
11/27/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q4
11/24/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1930,2024Q4
05/31/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2024Q2
04/27/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,320,2024Q2
11/03/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q4
09/18/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2024Q3
11/21/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2024Q4
02/15/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2024Q1
03/20/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1920,2024Q1
04/04/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q2
02/08/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q1
04/26/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q2
03/02/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2024Q1
08/15/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2024Q3
01/26/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,130,2024Q1
02/14/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1530,2024Q1
03/01/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q1
06/10/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2000,2024Q2
10/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q4
10/13/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1130,2024Q4
06/05/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q2
11/19/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q4
10/01/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2024Q4
10/06/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1030,2024Q4
04/05/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2024Q2
12/07/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,130,2024Q4
07/24/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2024Q3
06/15/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2024Q2
06/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1500,2024Q2
10/23/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2024Q4
05/20/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2024Q2
04/17/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2024Q2
11/14/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2024Q4
04/03/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q2
11/05/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2024Q4
02/14/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q1
05/27/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2024Q2
05/06/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1155,2024Q2
02/20/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q1
04/17/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2024Q2
06/26/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q2
03/08/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,110,2024Q1
08/18/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q3
04/18/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2024Q2
03/28/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q1
10/11/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,10,2024Q4
01/18/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2024Q1
01/14/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2024Q1
03/29/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2024Q1
02/21/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1450,2024Q1
06/08/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2024Q2
06/25/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2255,2024Q2
05/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,500,2024Q2
07/03/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q3
08/15/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q3
09/10/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2024Q3
11/15/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1300,2024Q4
01/23/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,120,2024Q1
02/18/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,230,2024Q1
05/25/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2024Q2
05/24/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2024Q2
05/20/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2024Q2
05/08/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1800,2024Q2
06/20/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2024Q2
08/05/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2024Q3
11/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2024Q4
11/26/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q4
01/30/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2024Q1
08/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,130,2024Q3
08/17/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2024Q3
05/08/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q2
03/29/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2245,2024Q1
04/25/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1720,2024Q2
01/05/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,230,2024Q1
10/20/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q4
03/07/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2024Q1
02/01/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2024Q1
03/09/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2024Q1
11/11/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,730,2024Q4
04/18/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1030,2024Q2
12/13/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2024Q4
10/25/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,735,2024Q4
03/19/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1423,2024Q1
02/24/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,930,2024Q1
01/30/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2024Q1
07/02/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2024Q3
01/18/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2024Q1
08/15/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q3
01/18/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q1
10/25/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,10,2024Q4
10/26/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q4
05/05/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1900,2024Q2
01/29/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,700,2024Q1
07/28/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2024Q3
04/29/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2024Q2
05/03/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1230,2024Q2
01/24/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1815,2024Q1
04/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2024Q2
03/22/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1800,2024Q1
03/21/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,745,2024Q1
05/20/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q2
06/25/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q2
05/04/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q2
01/23/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2024Q1
09/01/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2330,2024Q3
04/26/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2024Q2
09/23/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2024Q3
10/18/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2024Q4
02/06/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2024Q1
01/10/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2024Q1
11/07/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,130,2024Q4
02/11/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2024Q1
10/06/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2024Q4
06/14/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2024Q2
12/06/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1030,2024Q4
02/10/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2024Q1
07/24/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2024Q3
02/23/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2024Q1
11/20/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q4
07/11/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2105,2024Q3
07/05/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2024Q3
11/14/2024 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2024Q4
